Running with `allow_variable_horizon` set to True. Some algorithms are biased towards shorter or longer episodes, which may significantly confound results. Additionally, even unbiased algorithms can exploit the information leak from the termination condition, producing spuriously high performance. See https://imitation.readthedocs.io/en/latest/guide/variable_horizon.html for more information.
--------------------------------------
| mean/                   |          |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.44e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.908    |
|    disc/disc_acc_expert | 0.961    |
|    disc/disc_acc_gen    | 0.855    |
|    disc/disc_entropy    | 0.257    |
|    disc/disc_loss       | 0.22     |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 89       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 63       |
|    gen/time/episodes    | 2.32e+03 |
|    gen/time/fps         | 1.28e+04 |
|    gen/time/time_ela... | 54.8     |
|    gen/time/total_ti... | 4.53e+05 |
|    gen/train/actor_loss | -0.805   |
|    gen/train/critic_... | 0.00164  |
|    gen/train/ent_coef   | 0.000365 |
|    gen/train/ent_coe... | -0.0333  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.49e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.895    |
|    disc/disc_acc_expert | 0.961    |
|    disc/disc_acc_gen    | 0.828    |
|    disc/disc_entropy    | 0.273    |
|    disc/disc_loss       | 0.23     |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 90       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 66.8     |
|    gen/time/episodes    | 2.34e+03 |
|    gen/time/fps         | 1.91e+04 |
|    gen/time/time_ela... | 54       |
|    gen/time/total_ti... | 4.58e+05 |
|    gen/train/actor_loss | -0.794   |
|    gen/train/critic_... | 0.0016   |
|    gen/train/ent_coef   | 0.00036  |
|    gen/train/ent_coe... | -0.0169  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.54e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.893    |
|    disc/disc_acc_expert | 0.938    |
|    disc/disc_acc_gen    | 0.848    |
|    disc/disc_entropy    | 0.27     |
|    disc/disc_loss       | 0.249    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 91       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 61.3     |
|    gen/time/episodes    | 2.37e+03 |
|    gen/time/fps         | 1.16e+04 |
|    gen/time/time_ela... | 57.2     |
|    gen/time/total_ti... | 4.64e+05 |
|    gen/train/actor_loss | -0.786   |
|    gen/train/critic_... | 0.0016   |
|    gen/train/ent_coef   | 0.000358 |
|    gen/train/ent_coe... | 0.00957  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.59e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.943    |
|    disc/disc_acc_expert | 0.91     |
|    disc/disc_acc_gen    | 0.977    |
|    disc/disc_entropy    | 0.234    |
|    disc/disc_loss       | 0.179    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 92       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 53.3     |
|    gen/time/episodes    | 2.39e+03 |
|    gen/time/fps         | 1.61e+04 |
|    gen/time/time_ela... | 51.8     |
|    gen/time/total_ti... | 4.68e+05 |
|    gen/train/actor_loss | -0.776   |
|    gen/train/critic_... | 0.0016   |
|    gen/train/ent_coef   | 0.000353 |
|    gen/train/ent_coe... | -0.0696  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.64e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.941    |
|    disc/disc_acc_expert | 0.914    |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.242    |
|    disc/disc_loss       | 0.183    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 93       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 43.5     |
|    gen/time/episodes    | 2.42e+03 |
|    gen/time/fps         | 6.38e+04 |
|    gen/time/time_ela... | 52.7     |
|    gen/time/total_ti... | 4.73e+05 |
|    gen/train/actor_loss | -0.761   |
|    gen/train/critic_... | 0.0016   |
|    gen/train/ent_coef   | 0.000343 |
|    gen/train/ent_coe... | -0.0627  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.7e+05  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.934    |
|    disc/disc_acc_expert | 0.902    |
|    disc/disc_acc_gen    | 0.965    |
|    disc/disc_entropy    | 0.223    |
|    disc/disc_loss       | 0.196    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 94       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 32.6     |
|    gen/time/episodes    | 2.45e+03 |
|    gen/time/fps         | 1.56e+04 |
|    gen/time/time_ela... | 52.5     |
|    gen/time/total_ti... | 4.79e+05 |
|    gen/train/actor_loss | -0.744   |
|    gen/train/critic_... | 0.00161  |
|    gen/train/ent_coef   | 0.000344 |
|    gen/train/ent_coe... | 0.0283   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.75e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.957    |
|    disc/disc_acc_expert | 0.922    |
|    disc/disc_acc_gen    | 0.992    |
|    disc/disc_entropy    | 0.217    |
|    disc/disc_loss       | 0.147    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 95       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 23.2     |
|    gen/time/episodes    | 2.47e+03 |
|    gen/time/fps         | 2.96e+04 |
|    gen/time/time_ela... | 52.7     |
|    gen/time/total_ti... | 4.84e+05 |
|    gen/train/actor_loss | -0.73    |
|    gen/train/critic_... | 0.00158  |
|    gen/train/ent_coef   | 0.000339 |
|    gen/train/ent_coe... | -0.0403  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.8e+05  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.963    |
|    disc/disc_acc_expert | 0.957    |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.214    |
|    disc/disc_loss       | 0.134    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 96       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 17.7     |
|    gen/time/episodes    | 2.5e+03  |
|    gen/time/fps         | 1.52e+04 |
|    gen/time/time_ela... | 52.2     |
|    gen/time/total_ti... | 4.89e+05 |
|    gen/train/actor_loss | -0.718   |
|    gen/train/critic_... | 0.00159  |
|    gen/train/ent_coef   | 0.000339 |
|    gen/train/ent_coe... | 0.0463   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.85e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.945    |
|    disc/disc_acc_expert | 0.945    |
|    disc/disc_acc_gen    | 0.945    |
|    disc/disc_entropy    | 0.204    |
|    disc/disc_loss       | 0.146    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 97       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 16.8     |
|    gen/time/episodes    | 2.52e+03 |
|    gen/time/fps         | 3.05e+04 |
|    gen/time/time_ela... | 52.4     |
|    gen/time/total_ti... | 4.94e+05 |
|    gen/train/actor_loss | -0.712   |
|    gen/train/critic_... | 0.00163  |
|    gen/train/ent_coef   | 0.000347 |
|    gen/train/ent_coe... | 0.0619   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.9e+05  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.963    |
|    disc/disc_acc_expert | 0.973    |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.181    |
|    disc/disc_loss       | 0.121    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 98       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 17.7     |
|    gen/time/episodes    | 2.55e+03 |
|    gen/time/fps         | 1.39e+04 |
|    gen/time/time_ela... | 55.3     |
|    gen/time/total_ti... | 4.99e+05 |
|    gen/train/actor_loss | -0.712   |
|    gen/train/critic_... | 0.00164  |
|    gen/train/ent_coef   | 0.00035  |
|    gen/train/ent_coe... | -0.0107  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.95e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.955    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 0.941    |
|    disc/disc_entropy    | 0.178    |
|    disc/disc_loss       | 0.119    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 99       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 20.1     |
|    gen/time/episodes    | 2.58e+03 |
|    gen/time/fps         | 1.98e+04 |
|    gen/time/time_ela... | 56.4     |
|    gen/time/total_ti... | 5.04e+05 |
|    gen/train/actor_loss | -0.709   |
|    gen/train/critic_... | 0.00164  |
|    gen/train/ent_coef   | 0.000354 |
|    gen/train/ent_coe... | 0.0084   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5e+05    |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.967    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.949    |
|    disc/disc_entropy    | 0.177    |
|    disc/disc_loss       | 0.106    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 100      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 24.9     |
|    gen/time/episodes    | 2.6e+03  |
|    gen/time/fps         | 1.22e+04 |
|    gen/time/time_ela... | 59       |
|    gen/time/total_ti... | 5.1e+05  |
|    gen/train/actor_loss | -0.706   |
|    gen/train/critic_... | 0.00165  |
|    gen/train/ent_coef   | 0.000357 |
|    gen/train/ent_coe... | -0.0216  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.05e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.936    |
|    disc/disc_acc_expert | 0.98     |
|    disc/disc_acc_gen    | 0.891    |
|    disc/disc_entropy    | 0.203    |
|    disc/disc_loss       | 0.175    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 101      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 29.4     |
|    gen/time/episodes    | 2.63e+03 |
|    gen/time/fps         | 1.77e+04 |
|    gen/time/time_ela... | 50       |
|    gen/time/total_ti... | 5.14e+05 |
|    gen/train/actor_loss | -0.706   |
|    gen/train/critic_... | 0.00164  |
|    gen/train/ent_coef   | 0.000359 |
|    gen/train/ent_coe... | 0.0631   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.11e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.918    |
|    disc/disc_acc_expert | 0.98     |
|    disc/disc_acc_gen    | 0.855    |
|    disc/disc_entropy    | 0.203    |
|    disc/disc_loss       | 0.189    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 102      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 38.6     |
|    gen/time/episodes    | 2.65e+03 |
|    gen/time/fps         | 3.43e+04 |
|    gen/time/time_ela... | 53.1     |
|    gen/time/total_ti... | 5.2e+05  |
|    gen/train/actor_loss | -0.709   |
|    gen/train/critic_... | 0.00162  |
|    gen/train/ent_coef   | 0.000365 |
|    gen/train/ent_coe... | 0.00606  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.16e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.91     |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.832    |
|    disc/disc_entropy    | 0.214    |
|    disc/disc_loss       | 0.173    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 103      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 49.4     |
|    gen/time/episodes    | 2.68e+03 |
|    gen/time/fps         | 1.49e+04 |
|    gen/time/time_ela... | 54.2     |
|    gen/time/total_ti... | 5.25e+05 |
|    gen/train/actor_loss | -0.713   |
|    gen/train/critic_... | 0.00164  |
|    gen/train/ent_coef   | 0.000366 |
|    gen/train/ent_coe... | 0.0119   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.21e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.904    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.82     |
|    disc/disc_entropy    | 0.228    |
|    disc/disc_loss       | 0.195    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 104      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 54.9     |
|    gen/time/episodes    | 2.7e+03  |
|    gen/time/fps         | 2.08e+04 |
|    gen/time/time_ela... | 54.9     |
|    gen/time/total_ti... | 5.3e+05  |
|    gen/train/actor_loss | -0.713   |
|    gen/train/critic_... | 0.00162  |
|    gen/train/ent_coef   | 0.000361 |
|    gen/train/ent_coe... | -0.0157  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.26e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.943    |
|    disc/disc_acc_expert | 0.98     |
|    disc/disc_acc_gen    | 0.906    |
|    disc/disc_entropy    | 0.206    |
|    disc/disc_loss       | 0.158    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 105      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 57.5     |
|    gen/time/episodes    | 2.73e+03 |
|    gen/time/fps         | 1.33e+04 |
|    gen/time/time_ela... | 57       |
|    gen/time/total_ti... | 5.35e+05 |
|    gen/train/actor_loss | -0.711   |
|    gen/train/critic_... | 0.00164  |
|    gen/train/ent_coef   | 0.000364 |
|    gen/train/ent_coe... | 0.00882  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.31e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.945    |
|    disc/disc_acc_expert | 0.934    |
|    disc/disc_acc_gen    | 0.957    |
|    disc/disc_entropy    | 0.218    |
|    disc/disc_loss       | 0.158    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 106      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 49.9     |
|    gen/time/episodes    | 2.75e+03 |
|    gen/time/fps         | 1.76e+04 |
|    gen/time/time_ela... | 52.3     |
|    gen/time/total_ti... | 5.4e+05  |
|    gen/train/actor_loss | -0.708   |
|    gen/train/critic_... | 0.00163  |
|    gen/train/ent_coef   | 0.000365 |
|    gen/train/ent_coe... | -0.0172  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.36e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.961    |
|    disc/disc_acc_gen    | 0.992    |
|    disc/disc_entropy    | 0.202    |
|    disc/disc_loss       | 0.122    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 107      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 38.1     |
|    gen/time/episodes    | 2.78e+03 |
|    gen/time/fps         | 3.1e+04  |
|    gen/time/time_ela... | 54.6     |
|    gen/time/total_ti... | 5.45e+05 |
|    gen/train/actor_loss | -0.701   |
|    gen/train/critic_... | 0.00164  |
|    gen/train/ent_coef   | 0.000364 |
|    gen/train/ent_coe... | 0.0172   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.41e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.961    |
|    disc/disc_acc_expert | 0.926    |
|    disc/disc_acc_gen    | 0.996    |
|    disc/disc_entropy    | 0.207    |
|    disc/disc_loss       | 0.136    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 108      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 27       |
|    gen/time/episodes    | 2.81e+03 |
|    gen/time/fps         | 1.41e+04 |
|    gen/time/time_ela... | 56.7     |
|    gen/time/total_ti... | 5.5e+05  |
|    gen/train/actor_loss | -0.698   |
|    gen/train/critic_... | 0.00171  |
|    gen/train/ent_coef   | 0.000372 |
|    gen/train/ent_coe... | 0.0315   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.46e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.945    |
|    disc/disc_acc_expert | 0.918    |
|    disc/disc_acc_gen    | 0.973    |
|    disc/disc_entropy    | 0.199    |
|    disc/disc_loss       | 0.156    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 109      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 18.1     |
|    gen/time/episodes    | 2.83e+03 |
|    gen/time/fps         | 2.23e+04 |
|    gen/time/time_ela... | 57       |
|    gen/time/total_ti... | 5.56e+05 |
|    gen/train/actor_loss | -0.697   |
|    gen/train/critic_... | 0.00176  |
|    gen/train/ent_coef   | 0.000377 |
|    gen/train/ent_coe... | 0.0292   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.52e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.979    |
|    disc/disc_acc_expert | 0.977    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.189    |
|    disc/disc_loss       | 0.133    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 110      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 15.8     |
|    gen/time/episodes    | 2.86e+03 |
|    gen/time/fps         | 1.29e+04 |
|    gen/time/time_ela... | 61       |
|    gen/time/total_ti... | 5.61e+05 |
|    gen/train/actor_loss | -0.692   |
|    gen/train/critic_... | 0.00176  |
|    gen/train/ent_coef   | 0.00037  |
|    gen/train/ent_coe... | -0.0785  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.57e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.979    |
|    disc/disc_acc_expert | 0.973    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.189    |
|    disc/disc_loss       | 0.104    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 111      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 15       |
|    gen/time/episodes    | 2.88e+03 |
|    gen/time/fps         | 2.08e+04 |
|    gen/time/time_ela... | 50.2     |
|    gen/time/total_ti... | 5.66e+05 |
|    gen/train/actor_loss | -0.677   |
|    gen/train/critic_... | 0.00175  |
|    gen/train/ent_coef   | 0.000366 |
|    gen/train/ent_coe... | 0.0313   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.62e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.986    |
|    disc/disc_acc_expert | 0.98     |
|    disc/disc_acc_gen    | 0.992    |
|    disc/disc_entropy    | 0.16     |
|    disc/disc_loss       | 0.0737   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 112      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 14.9     |
|    gen/time/episodes    | 2.91e+03 |
|    gen/time/fps         | 4.93e+04 |
|    gen/time/time_ela... | 51.9     |
|    gen/time/total_ti... | 5.71e+05 |
|    gen/train/actor_loss | -0.67    |
|    gen/train/critic_... | 0.00174  |
|    gen/train/ent_coef   | 0.000364 |
|    gen/train/ent_coe... | 0.00236  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.67e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.979    |
|    disc/disc_acc_expert | 0.98     |
|    disc/disc_acc_gen    | 0.977    |
|    disc/disc_entropy    | 0.171    |
|    disc/disc_loss       | 0.0923   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 113      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 15.3     |
|    gen/time/episodes    | 2.93e+03 |
|    gen/time/fps         | 1.69e+04 |
|    gen/time/time_ela... | 54       |
|    gen/time/total_ti... | 5.76e+05 |
|    gen/train/actor_loss | -0.67    |
|    gen/train/critic_... | 0.00173  |
|    gen/train/ent_coef   | 0.000363 |
|    gen/train/ent_coe... | -0.0365  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.72e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.986    |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.173    |
|    disc/disc_loss       | 0.0941   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 114      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 14.4     |
|    gen/time/episodes    | 2.96e+03 |
|    gen/time/fps         | 2.47e+04 |
|    gen/time/time_ela... | 55.7     |
|    gen/time/total_ti... | 5.81e+05 |
|    gen/train/actor_loss | -0.674   |
|    gen/train/critic_... | 0.00177  |
|    gen/train/ent_coef   | 0.000368 |
|    gen/train/ent_coe... | 0.031    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.77e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.975    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.961    |
|    disc/disc_entropy    | 0.166    |
|    disc/disc_loss       | 0.0877   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 115      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 15.5     |
|    gen/time/episodes    | 2.99e+03 |
|    gen/time/fps         | 1.49e+04 |
|    gen/time/time_ela... | 57.2     |
|    gen/time/total_ti... | 5.86e+05 |
|    gen/train/actor_loss | -0.673   |
|    gen/train/critic_... | 0.00176  |
|    gen/train/ent_coef   | 0.000372 |
|    gen/train/ent_coe... | 0.0444   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.82e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.153    |
|    disc/disc_loss       | 0.0748   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 116      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 17       |
|    gen/time/episodes    | 3.01e+03 |
|    gen/time/fps         | 1.97e+04 |
|    gen/time/time_ela... | 54.7     |
|    gen/time/total_ti... | 5.91e+05 |
|    gen/train/actor_loss | -0.67    |
|    gen/train/critic_... | 0.00172  |
|    gen/train/ent_coef   | 0.000371 |
|    gen/train/ent_coe... | -0.00439 |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.87e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.965    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.945    |
|    disc/disc_entropy    | 0.158    |
|    disc/disc_loss       | 0.0933   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 117      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 18.4     |
|    gen/time/episodes    | 3.04e+03 |
|    gen/time/fps         | 5.84e+04 |
|    gen/time/time_ela... | 51.9     |
|    gen/time/total_ti... | 5.96e+05 |
|    gen/train/actor_loss | -0.664   |
|    gen/train/critic_... | 0.00171  |
|    gen/train/ent_coef   | 0.000369 |
|    gen/train/ent_coe... | -0.0591  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.92e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.971    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.945    |
|    disc/disc_entropy    | 0.159    |
|    disc/disc_loss       | 0.0868   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 118      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 20.5     |
|    gen/time/episodes    | 3.06e+03 |
|    gen/time/fps         | 1.73e+04 |
|    gen/time/time_ela... | 55.7     |
|    gen/time/total_ti... | 6.02e+05 |
|    gen/train/actor_loss | -0.661   |
|    gen/train/critic_... | 0.00174  |
|    gen/train/ent_coef   | 0.000368 |
|    gen/train/ent_coe... | 0.026    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.98e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.941    |
|    disc/disc_entropy    | 0.17     |
|    disc/disc_loss       | 0.0923   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 119      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 23       |
|    gen/time/episodes    | 3.09e+03 |
|    gen/time/fps         | 2.46e+04 |
|    gen/time/time_ela... | 58.7     |
|    gen/time/total_ti... | 6.07e+05 |
|    gen/train/actor_loss | -0.662   |
|    gen/train/critic_... | 0.00179  |
|    gen/train/ent_coef   | 0.000375 |
